"diagram_guid";"diagram_naam";"element_guid";"element_naam";"element_uml_type";"beleidsdomein_guid";"beleidsdomein_naam";"taakveld"
"EAID_224C01A6_60E9_4eed_A869_90E9F9412C4E";"TUNNELDEEL";"EAID_EE07AE43_1825_4377_9984_9636AB015C11";"Tunneldeel";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_5A24808B_6B68_44ee_A920_9E1DF704CCDA";"Tekenwijze";"EAID_97EE5348_F06A_44cb_A792_7371CF5D2E53";"ObjecttypeG";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_5A24808B_6B68_44ee_A920_9E1DF704CCDA";"Tekenwijze";"EAID_23D170D0_917E_4873_A622_43214405AB3D";"ObjecttypeF";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_5A24808B_6B68_44ee_A920_9E1DF704CCDA";"Tekenwijze";"EAID_EF4E7B58_F178_4a4f_85C5_A5CD93747A36";"ObjecttypeE";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_5A24808B_6B68_44ee_A920_9E1DF704CCDA";"Tekenwijze";"EAID_DE4D6CAB_7798_46cd_AE1B_328684681323";"ObjecttypeD";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_5A24808B_6B68_44ee_A920_9E1DF704CCDA";"Tekenwijze";"EAID_47EA6A95_24DD_4ff9_BC2C_1B9BBC08C694";"";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_5A24808B_6B68_44ee_A920_9E1DF704CCDA";"Tekenwijze";"EAID_889A7DC6_B389_4e02_BB53_CC0B2B5B0D91";"ObjecttypeC";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_5A24808B_6B68_44ee_A920_9E1DF704CCDA";"Tekenwijze";"EAID_0799B0D1_5067_43e2_8A6F_48FB972225E5";"ObjecttypeB";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_5A24808B_6B68_44ee_A920_9E1DF704CCDA";"Tekenwijze";"EAID_AE553F3F_B8B6_4bd2_A6A1_8051145C823B";"ObjecttypeA";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_9954AB09_9924_4152_AFE2_55EDC153747C";"Tenaamstelling";"EAID_755B80B2_6522_4c58_A998_D3F00859FE78";"Aantekening";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_9954AB09_9924_4152_AFE2_55EDC153747C";"Tenaamstelling";"EAID_2651D6E0_6AC8_43a8_A4F6_4706209BAC8E";"Tenaamstelling";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_E2134E58_5AC0_48c2_B66E_BBD5CF2D3A8F";"VEGETATIEOBJECT";"EAID_0F81E79F_B306_40b9_ADCA_59A1E3F55D2B";"statusGeoObject";"Enumeration";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_E2134E58_5AC0_48c2_B66E_BBD5CF2D3A8F";"VEGETATIEOBJECT";"EAID_B92F9DEF_A728_4425_BF33_2CCA3090CE70";"typeringVegetatieobject";"Enumeration";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_E2134E58_5AC0_48c2_B66E_BBD5CF2D3A8F";"VEGETATIEOBJECT";"EAID_9980DF6D_0C86_4039_8400_C54DAC77FB79";"Vegetatieobject";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_65A28EF7_BB44_49ac_ACFC_5319880C3B97";"VERBLIJFSOBJECT";"EAID_461EFCF0_E65E_4c7c_B44D_8F36C36FDCE4";"Verblijfsobject";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_65A28EF7_BB44_49ac_ACFC_5319880C3B97";"VERBLIJFSOBJECT";"EAID_11595AD8_CE67_40dd_BDA9_489DC7D244ED";"Pand";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_65A28EF7_BB44_49ac_ACFC_5319880C3B97";"VERBLIJFSOBJECT";"EAID_8A04280B_E0B4_4e36_B448_C99750393D0D";"AdresseerbaarObject";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_65A28EF7_BB44_49ac_ACFC_5319880C3B97";"VERBLIJFSOBJECT";"EAID_29B5467C_7E93_427a_9884_80CD0E931B6A";"typeObjectcode";"Enumeration";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_65A28EF7_BB44_49ac_ACFC_5319880C3B97";"VERBLIJFSOBJECT";"EAID_96FFDD15_A8C1_46aa_A233_2F0F50DC9069";"ontsluitingswijzeVerdieping";"Enumeration";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_65A28EF7_BB44_49ac_ACFC_5319880C3B97";"VERBLIJFSOBJECT";"EAID_F6BCD582_C397_4e96_BE6D_55FFE7380DF1";"soortWoonobject";"Enumeration";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_65A28EF7_BB44_49ac_ACFC_5319880C3B97";"VERBLIJFSOBJECT";"EAID_7D71D6E8_89EB_4731_952B_FB4573D06DBE";"statusVerblijfsobject";"Enumeration";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_65A28EF7_BB44_49ac_ACFC_5319880C3B97";"VERBLIJFSOBJECT";"EAID_E5E010C2_C1F3_4986_AA9A_C71C19263606";"VerblijfadresIngeschrevenNatuurlijkPersoon";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_3CAB7DD2_51D3_45b3_9CE1_61E0150F792D";"VESTIGING";"EAID_8A04280B_E0B4_4e36_B448_C99750393D0D";"AdresseerbaarObject";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_3CAB7DD2_51D3_45b3_9CE1_61E0150F792D";"VESTIGING";"EAID_32A22BC6_89EC_44af_8D7D_79B12311AE2D";"Nummeraanduiding";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_3CAB7DD2_51D3_45b3_9CE1_61E0150F792D";"VESTIGING";"EAID_5E685C97_7E21_492d_BAA7_AC7F5AE05A6D";"ProxyConnector";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_3CAB7DD2_51D3_45b3_9CE1_61E0150F792D";"VESTIGING";"EAID_EAE2ABE3_531A_416e_A614_AD288E635512";"ProxyConnector";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_3CAB7DD2_51D3_45b3_9CE1_61E0150F792D";"VESTIGING";"EAID_B3F47842_F9C5_4417_BC76_05CA58D4998D";"SBIActiviteit";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_3CAB7DD2_51D3_45b3_9CE1_61E0150F792D";"VESTIGING";"EAID_EAD40DDC_9904_4cde_BE9B_2100268E71B7";"SBIActiviteitVestiging";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_3CAB7DD2_51D3_45b3_9CE1_61E0150F792D";"VESTIGING";"EAID_3DC85114_5C3F_4930_B98B_6EB6ED71FC2E";"MaatschappelijkeActiviteit";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_3CAB7DD2_51D3_45b3_9CE1_61E0150F792D";"VESTIGING";"EAID_B60B8EF9_D1C0_4e36_BF9B_1C16F92518DD";"Vestiging";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_665EFCE1_87B4_4cdc_BA6A_775332F68C79";"Valutasoorten referenties";"EAID_DC6C8DCB_EE07_4e2b_9087_648BD0D0D473";"Valutasoort";"Class";"EAPK_58A5214F_E56C_4707_BE2D_AB36DD6976A3";"RSGBPlus";"99 Kern"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_8C809341_AC60_4378_8BA0_0843E8C06AF3";"ZakelijkRecht";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_8D52E9F1_9CC9_42c6_A347_E68E29718E55";"Zakelijk Recht";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_98A7AE65_A061_449a_94CD_6218069CA86A";"Verhuurbaar Eenheid";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_9DF5AC43_3673_4b9a_BB5E_6DCA7BE28835";"Rechtspersoon";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_1C84E4B6_1BB5_4a0d_A945_FFFDFDFB544B";"Vastgoed Contract";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_81CA4474_4D1E_485d_94F9_1243FA00B1FE";"NEN2767 Conditiescore";"Enumeration";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_808592B6_401F_48c7_BD2A_2A3D77E846A4";"Energielabel Gebouwen";"Enumeration";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_A31C3B5D_EAC5_482d_8816_8B858EC4BE01";"Inspectie";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_0B6706E7_4CF8_42d8_90EA_BDD1F5588D3F";"Zakelijkrecht";"Enumeration";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_54697170_4C4D_40f6_9E08_35DF1970B8C6";"MJOP-Item";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_C5AA8835_219D_4bfa_85EF_8BA45F732BCD";"Werkbon";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_A91E9C27_C4FA_4e1b_A4FF_8AE74ED9B7EB";"Inkooporder";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_0EEAF579_3F47_4551_B9F9_7367280EB3EB";"Hoofdrekening";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_D90E822D_7EF8_4ea6_AF5C_4A4362577941";"Kostenplaats";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_697512E4_0C8E_4be8_8E95_9E2E4BD50F85";"Prijzenboekitem";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_A110896B_0CAD_46cf_9226_840DEE3328F0";"MJOP";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_BE147761_326E_4859_9366_5157CE865EC1";"Bouwdeelelement";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_9A739672_6084_4c05_A13E_59DB13551E58";"Bouwdeel";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_00D4246F_6ED7_4690_A180_ACCCD6AB1291";"Vastgoed Domeinmodel ";"EAID_28A6F2AC_5AB1_4f25_8876_931152CA28E0";"Vastgoedobject";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_06E44472_8C2A_40eb_9965_DCF91A1322C9";"Vastgoed Leveranciers";"EAID_44EC6082_2682_43c7_A52E_0AD05B06A046";"Aanbesteding";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_06E44472_8C2A_40eb_9965_DCF91A1322C9";"Vastgoed Leveranciers";"EAID_0D0C34BC_D054_45b0_BDB6_3F32F65E51CB";"Objectrelatierol";"Enumeration";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_06E44472_8C2A_40eb_9965_DCF91A1322C9";"Vastgoed Leveranciers";"EAID_3EA09322_144A_407d_86C4_FCC8C041C826";"Objectrelatie";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_06E44472_8C2A_40eb_9965_DCF91A1322C9";"Vastgoed Leveranciers";"EAID_28A6F2AC_5AB1_4f25_8876_931152CA28E0";"Vastgoedobject";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_06E44472_8C2A_40eb_9965_DCF91A1322C9";"Vastgoed Leveranciers";"EAID_9DF5AC43_3673_4b9a_BB5E_6DCA7BE28835";"Rechtspersoon";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_06E44472_8C2A_40eb_9965_DCF91A1322C9";"Vastgoed Leveranciers";"EAID_17FCEF39_AB9D_4516_9C60_1DDA61D87356";"Aanbesteding Vastgoed";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_06E44472_8C2A_40eb_9965_DCF91A1322C9";"Vastgoed Leveranciers";"EAID_EA7FE08E_34F7_45d2_BE2E_E4E3B8333BF3";"Leverancier";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_06E44472_8C2A_40eb_9965_DCF91A1322C9";"Vastgoed Leveranciers";"EAID_C5AA8835_219D_4bfa_85EF_8BA45F732BCD";"Werkbon";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_EFF3FBED_B92D_4172_B142_567C2B6ACF01";"Vastgoed Relaties met Kern ";"EAID_EDC8B01F_4802_4562_BC41_C2CAD76880B6";"Pachter";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_EFF3FBED_B92D_4172_B142_567C2B6ACF01";"Vastgoed Relaties met Kern ";"EAID_9DF5AC43_3673_4b9a_BB5E_6DCA7BE28835";"Rechtspersoon";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_EFF3FBED_B92D_4172_B142_567C2B6ACF01";"Vastgoed Relaties met Kern ";"EAID_EA7FE08E_34F7_45d2_BE2E_E4E3B8333BF3";"Leverancier";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_EFF3FBED_B92D_4172_B142_567C2B6ACF01";"Vastgoed Relaties met Kern ";"EAID_B75EE7EF_DC1F_47da_A95C_B9662075684D";"Huurder";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_EFF3FBED_B92D_4172_B142_567C2B6ACF01";"Vastgoed Relaties met Kern ";"EAID_5E06339C_13EE_44ca_BC40_0FC4B9DC8349";"Eigenaar";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_BFE30E32_8CB9_4272_A559_9FB3FD74DACC";"OpenbareRuimte";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_32A22BC6_89EC_44af_8D7D_79B12311AE2D";"Nummeraanduiding";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_8A04280B_E0B4_4e36_B448_C99750393D0D";"AdresseerbaarObject";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_11595AD8_CE67_40dd_BDA9_489DC7D244ED";"Pand";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_9BD0FBCB_1A9E_4cab_9280_0EBC428E38F7";"Boolean";"Enumeration";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_3741181A_07D0_4f62_B076_B3318266500F";"SoortWOZObject";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_0B3F8A89_F21E_4bea_9620_8D6713AB632C";"LocatieaanduidingWozObject";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_9DF5AC43_3673_4b9a_BB5E_6DCA7BE28835";"Rechtspersoon";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_E5990F7B_3BD5_4e8f_9595_1F50FD952BD5";"aanduidingEigenaarGebruiker";"Enumeration";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_E71DC5EC_EEEB_4d27_A3C1_B46FD34AD41B";"WOZ-Belang";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_7C387F42_EC1A_4a78_B09B_533AAB03C0C2";"WOZ-Waarde";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_9775E778_DBF8_4122_94CE_551466B62F46";"KadastraleOnroerendeZaak";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_EEC30588_0E12_41c9_977E_C885A0A7EDC3";"WOZ-deelobject";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_0CF01F05_D23F_454a_A0CD_042C2DD9EE7D";"Vastgoed WOZ";"EAID_CB7BA76D_0793_4d5a_9596_533C5BC56BBF";"WOZ-object";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_9DBACB9E_CE04_4fd6_AB16_2010C4C61B0A";"gebruiksdoel";"Enumeration";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_BFE30E32_8CB9_4272_A559_9FB3FD74DACC";"OpenbareRuimte";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_120EA50B_B9A2_4869_A3BE_46931F631D33";"Wijk";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_EA6F820F_C458_4b24_8055_5C2CC76F5904";"Gemeente";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_32A22BC6_89EC_44af_8D7D_79B12311AE2D";"Nummeraanduiding";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_24BDA4BA_CFCC_4e3f_8305_671F4ED7C502";"Woonplaats";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_38649FF6_88C6_437d_AF8E_A9023D55E16C";"Buurt";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_11595AD8_CE67_40dd_BDA9_489DC7D244ED";"Pand";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_461EFCF0_E65E_4c7c_B44D_8F36C36FDCE4";"Verblijfsobject";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_86952BDA_ADF6_4ff0_B8C7_BA3AA889A40B";"Standplaats";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_785E3B69_19DA_4952_84A8_592965B9229A";"Ligplaats";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_8A04280B_E0B4_4e36_B448_C99750393D0D";"AdresseerbaarObject";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_46386087_923F_402e_BB6B_6DE39D73349A";"NADAanvullingBRP";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_D46DA88A_F3EB_4c72_85DA_C0C4239289E2";"KpBetrokkenBij";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
"EAID_FDB58817_3F2A_4d73_A7DB_7906F9B9EB45";"Vastgoed verankering RSGB IMBAG";"EAID_DCF0623A_694F_4b82_B615_F499F169C19A";"KpOnstaanUit";"Class";"EAPK_64927CCE_C5AB_447e_BB41_C961BE1EA1BD";"Vastgoed";"9 Interne Organisatie"
